FSSLTDE2,FSGRINC,FSASSET,FSNETINC,FSTOTDED,REALPROP,RAWERND,FSTOTDE2,CERTHHSZ,FSWAGES,TANF_IND,FSERNDED,TPOV,FSEARN,RAWNET,FSDIS,FSUSIZE,FYWGT,FSNELDER,FSSSI,FSTANF,FSNONCIT,LIQRESOR,FSUNEARN,WRK_POOR,FSSTDDE2,SHELDED,FSSLTDED,FSGA,FSERNDE2,CAT_ELIG,VEHICLEA,FSVEHAST
273.0,924.0,23.0,517.0,407.0,0.0,0.0,407.0,3.0,0.0,0.0,0.0,67.0,0.0,517.0,0.0,3.0,72.75196492236914,2.0,529.0,0.0,0.0,23.0,924.0,0.0,201.0,273.0,273.0,0.0,0.0,0.0,1.0,0.0
0.0,1176.0,0.0,808.0,368.0,0.0,206.0,368.0,5.0,1032.0,1.0,206.0,60.0,1032.0,807.0,0.0,5.0,84.2069516231102,0.0,0.0,144.0,1.0,0.0,144.0,1.0,162.0,0.0,0.0,0.0,206.0,1.0,1.0,0.0
133.0,722.0,32.0,455.0,267.0,0.0,0.0,267.0,1.0,0.0,0.0,0.0,88.0,0.0,455.0,0.0,1.0,71.711466956871,1.0,0.0,0.0,0.0,32.0,722.0,0.0,201.0,133.0,133.0,0.0,0.0,0.0,1.0,0.0
293.0,1333.0,0.0,906.0,427.0,0.0,0.0,427.0,3.0,0.0,0.0,0.0,96.0,0.0,905.0,0.0,3.0,83.34757520086967,0.0,0.0,0.0,0.0,0.0,1333.0,0.0,201.0,294.0,293.0,0.0,0.0,0.0,1.0,0.0
15.0,993.0,0.0,618.0,375.0,0.0,199.0,375.0,5.0,993.0,0.0,198.0,51.0,993.0,617.0,0.0,5.0,79.04498764190026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.0,16.0,15.0,0.0,213.0,0.0,1.0,0.0
162.0,593.0,0.0,297.0,296.0,0.0,0.0,296.0,2.0,0.0,0.0,0.0,54.0,0.0,297.0,0.0,2.0,66.84335002890394,0.0,0.0,0.0,0.0,0.0,593.0,0.0,201.0,162.0,162.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.29124489327322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390.0,623.0,0.0,94.0,529.0,0.0,0.0,529.0,4.0,0.0,0.0,0.0,37.0,0.0,94.0,0.0,4.0,62.45020169711655,1.0,102.0,0.0,0.0,0.0,623.0,0.0,209.0,390.0,390.0,0.0,0.0,0.0,1.0,0.0
255.0,389.0,0.0,0.0,453.0,0.0,0.0,389.0,3.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,3.0,58.715045322566574,0.0,0.0,389.0,0.0,0.0,389.0,0.0,137.0,319.0,319.0,0.0,0.0,1.0,1.0,0.0
123.0,738.0,35.0,431.0,307.0,0.0,0.0,307.0,1.0,0.0,0.0,0.0,90.0,0.0,430.0,1.0,1.0,70.98698078380039,0.0,0.0,0.0,0.0,35.0,738.0,0.0,201.0,124.0,123.0,0.0,0.0,0.0,1.0,0.0
467.0,747.0,111.0,146.0,601.0,0.0,0.0,601.0,1.0,0.0,0.0,0.0,91.0,0.0,146.0,0.0,1.0,63.2893151973227,1.0,0.0,0.0,0.0,111.0,747.0,0.0,201.0,467.0,467.0,0.0,0.0,0.0,1.0,0.0
369.0,1189.0,0.0,526.0,663.0,0.0,160.0,663.0,3.0,800.0,1.0,160.0,86.0,800.0,526.0,0.0,3.0,73.02364723751359,0.0,0.0,389.0,0.0,0.0,389.0,1.0,201.0,370.0,369.0,0.0,240.0,1.0,1.0,0.0
397.0,603.0,0.0,72.0,531.0,0.0,0.0,531.0,1.0,0.0,0.0,0.0,74.0,0.0,72.0,1.0,1.0,61.29697822189488,0.0,12.0,0.0,0.0,0.0,603.0,0.0,201.0,398.0,397.0,0.0,0.0,1.0,1.0,0.0
417.0,1050.0,0.0,494.0,556.0,0.0,0.0,556.0,4.0,0.0,0.0,0.0,63.0,0.0,494.0,0.0,4.0,73.3174942913012,0.0,0.0,0.0,0.0,0.0,1050.0,0.0,151.0,417.0,417.0,0.0,0.0,0.0,1.0,0.0
0.0,1744.0,0.0,1144.0,600.0,0.0,349.0,600.0,4.0,1744.0,0.0,348.0,105.0,1744.0,1143.0,0.0,4.0,90.97684475541992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,348.0,0.0,1.0,0.0
0.0,267.0,0.0,80.0,187.0,0.0,53.0,187.0,1.0,0.0,0.0,53.0,33.0,267.0,79.0,0.0,1.0,69.87572567433673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,53.0,0.0,1.0,0.0
0.0,1794.0,0.0,1351.0,443.0,0.0,219.0,443.0,4.0,1094.0,0.0,218.0,108.0,1094.0,1350.0,0.0,4.0,73.26347917408786,0.0,0.0,0.0,0.0,0.0,700.0,1.0,139.0,0.0,0.0,0.0,218.0,0.0,1.0,0.0
417.0,903.0,401.0,144.0,759.0,0.0,181.0,759.0,5.0,0.0,0.0,180.0,46.0,903.0,143.0,0.0,5.0,58.77540272947849,0.0,0.0,0.0,0.0,401.0,0.0,1.0,162.0,417.0,417.0,0.0,180.0,0.0,1.0,0.0
0.0,200.0,0.0,66.0,134.0,0.0,0.0,134.0,3.0,0.0,1.0,0.0,14.0,0.0,66.0,0.0,3.0,63.099687948555896,0.0,0.0,200.0,0.0,0.0,200.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
277.0,1206.0,0.0,795.0,411.0,0.0,0.0,411.0,2.0,0.0,0.0,0.0,110.0,0.0,795.0,1.0,2.0,73.6918289030612,0.0,0.0,0.0,0.0,0.0,1206.0,0.0,201.0,277.0,277.0,0.0,0.0,1.0,1.0,0.0
303.0,1114.0,0.0,455.0,659.0,0.0,223.0,659.0,3.0,1114.0,0.0,222.0,80.0,1114.0,453.0,0.0,3.0,67.02920908943672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,304.0,303.0,0.0,333.0,0.0,1.0,0.0
249.0,426.0,0.0,0.0,522.0,0.0,43.0,426.0,2.0,172.0,1.0,43.0,39.0,215.0,0.0,0.0,2.0,65.66485836741572,0.0,0.0,211.0,0.0,0.0,211.0,1.0,105.0,346.0,345.0,0.0,0.0,1.0,1.0,0.0
207.0,1582.0,0.0,629.0,953.0,0.0,316.0,953.0,4.0,1582.0,0.0,316.0,95.0,1582.0,628.0,0.0,4.0,66.00897860630785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,207.0,207.0,0.0,474.0,0.0,1.0,0.0
0.0,0.0,11.0,0.0,366.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,232.0,232.0,0.0,0.0,0.0,1.0,0.0
100.0,1006.0,0.0,571.0,435.0,0.0,201.0,435.0,2.0,1006.0,0.0,201.0,91.0,1006.0,570.0,0.0,2.0,71.40800465024155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,100.0,100.0,0.0,301.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.66485836741572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,1.0,0.0
0.0,924.0,0.0,790.0,134.0,0.0,0.0,134.0,2.0,0.0,0.0,0.0,84.0,0.0,790.0,0.0,2.0,73.62465760150768,2.0,32.0,0.0,0.0,0.0,924.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,960.0,0.0,632.0,328.0,0.0,192.0,328.0,3.0,960.0,0.0,192.0,69.0,960.0,632.0,0.0,3.0,68.80924858060497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,2.0,2.0,0.0,194.0,0.0,1.0,0.0
381.0,1114.0,207.0,177.0,937.0,0.0,223.0,937.0,3.0,1114.0,0.0,222.0,80.0,1114.0,176.0,0.0,3.0,64.20801442418896,0.0,0.0,0.0,0.0,207.0,0.0,1.0,201.0,381.0,381.0,0.0,333.0,0.0,1.0,0.0
139.0,273.0,0.0,0.0,296.0,0.0,0.0,273.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,69.06967005569452,1.0,0.0,0.0,1.0,0.0,273.0,0.0,178.0,163.0,162.0,0.0,0.0,0.0,1.0,0.0
0.0,1269.0,0.0,1002.0,267.0,0.0,133.0,267.0,3.0,666.0,0.0,133.0,92.0,666.0,1002.0,1.0,3.0,72.53725581682527,0.0,603.0,0.0,0.0,0.0,603.0,1.0,134.0,0.0,0.0,0.0,133.0,0.0,1.0,0.0
49.0,794.0,0.0,453.0,341.0,0.0,159.0,341.0,3.0,794.0,0.0,158.0,57.0,794.0,452.0,0.0,3.0,66.99562343865998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.0,49.0,49.0,0.0,207.0,0.0,1.0,0.0
244.0,1386.0,34.0,731.0,655.0,0.0,277.0,655.0,3.0,1386.0,0.0,277.0,100.0,1386.0,730.0,0.0,3.0,69.78323245313099,0.0,0.0,0.0,0.0,34.0,0.0,1.0,201.0,245.0,244.0,0.0,415.0,0.0,1.0,0.0
164.0,1076.0,76.0,726.0,350.0,0.0,0.0,350.0,8.0,0.0,0.0,0.0,38.0,0.0,726.0,1.0,8.0,56.78945210494811,0.0,603.0,0.0,0.0,76.0,1076.0,0.0,279.0,164.0,164.0,0.0,0.0,0.0,1.0,0.0
0.0,2840.0,135.0,2654.0,186.0,0.0,0.0,186.0,9.0,0.0,1.0,0.0,92.0,0.0,2654.0,0.0,9.0,73.20017437495731,1.0,0.0,706.0,0.0,135.0,2840.0,0.0,186.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
47.0,992.0,0.0,806.0,186.0,0.0,0.0,186.0,4.0,0.0,1.0,0.0,60.0,0.0,806.0,1.0,4.0,67.78901809747609,0.0,603.0,389.0,0.0,0.0,992.0,0.0,186.0,48.0,47.0,0.0,0.0,1.0,1.0,0.0
288.0,677.0,0.0,165.0,512.0,0.0,90.0,512.0,3.0,452.0,1.0,90.0,49.0,452.0,163.0,0.0,3.0,64.10725747185867,0.0,0.0,225.0,0.0,0.0,225.0,1.0,201.0,289.0,288.0,0.0,135.0,1.0,1.0,0.0
338.0,589.0,0.0,0.0,614.0,0.0,118.0,589.0,3.0,589.0,0.0,117.0,43.0,589.0,0.0,0.0,3.0,62.42797493302072,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,363.0,363.0,0.0,151.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.66129060950034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
417.0,1193.0,0.0,404.0,789.0,0.0,239.0,789.0,2.0,1193.0,0.0,238.0,108.0,1193.0,404.0,0.0,2.0,69.7287221114036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,417.0,417.0,0.0,238.0,0.0,1.0,0.0
0.0,0.0,4.0,0.0,371.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.66129060950034,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,232.0,232.0,0.0,0.0,0.0,1.0,0.0
750.0,1321.0,0.0,251.0,1070.0,0.0,90.0,1070.0,2.0,0.0,0.0,90.0,120.0,450.0,251.0,0.0,2.0,68.18378217567266,1.0,0.0,0.0,0.0,0.0,871.0,1.0,201.0,750.0,750.0,0.0,135.0,0.0,1.0,0.0
64.0,1342.0,0.0,871.0,471.0,0.0,268.0,471.0,4.0,1342.0,0.0,268.0,81.0,1342.0,869.0,0.0,4.0,68.42714546223452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.0,65.0,64.0,0.0,332.0,0.0,1.0,0.0
406.0,603.0,0.0,63.0,540.0,0.0,0.0,540.0,1.0,0.0,0.0,0.0,74.0,0.0,63.0,1.0,1.0,69.70779742045293,0.0,603.0,0.0,0.0,0.0,603.0,0.0,201.0,406.0,406.0,0.0,0.0,1.0,1.0,0.0
0.0,2332.0,49.0,1898.0,434.0,0.0,249.0,434.0,6.0,1243.0,0.0,248.0,104.0,1243.0,1897.0,1.0,6.0,73.23815725443565,0.0,566.0,0.0,1.0,49.0,1089.0,1.0,186.0,0.0,0.0,0.0,248.0,0.0,1.0,0.0
116.0,250.0,0.0,0.0,551.0,0.0,0.0,250.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,1.0,0.0,250.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,1.0,0.0
0.0,2023.0,25.0,1837.0,186.0,0.0,0.0,186.0,7.0,0.0,0.0,0.0,80.0,0.0,1837.0,0.0,7.0,70.9416720417899,1.0,0.0,0.0,0.0,25.0,2023.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167.0,843.0,0.0,199.0,644.0,0.0,169.0,644.0,2.0,843.0,0.0,168.0,77.0,843.0,198.0,0.0,2.0,67.67999741402127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,167.0,167.0,0.0,252.0,1.0,1.0,0.0
184.0,834.0,0.0,511.0,323.0,0.0,0.0,323.0,4.0,0.0,1.0,0.0,50.0,0.0,510.0,1.0,4.0,64.79989517834451,0.0,603.0,231.0,1.0,0.0,834.0,0.0,208.0,184.0,184.0,0.0,0.0,1.0,1.0,0.0
0.0,1315.0,725.0,972.0,343.0,0.0,210.0,343.0,3.0,1049.0,0.0,209.0,95.0,1049.0,971.0,0.0,3.0,72.23498495983442,0.0,0.0,0.0,0.0,725.0,266.0,1.0,134.0,0.0,0.0,0.0,209.0,0.0,1.0,0.0
125.0,834.0,0.0,575.0,259.0,0.0,0.0,259.0,2.0,0.0,1.0,0.0,76.0,0.0,575.0,1.0,2.0,71.47517595179507,0.0,603.0,231.0,0.0,0.0,834.0,0.0,201.0,125.0,125.0,0.0,0.0,1.0,1.0,0.0
0.0,1344.0,0.0,1030.0,314.0,0.0,175.0,314.0,4.0,875.0,1.0,175.0,81.0,875.0,1030.0,0.0,4.0,70.03925669951896,0.0,0.0,469.0,0.0,0.0,469.0,1.0,139.0,0.0,0.0,0.0,175.0,1.0,1.0,0.0
273.0,717.0,0.0,245.0,472.0,0.0,66.0,472.0,3.0,0.0,1.0,65.0,52.0,328.0,244.0,0.0,3.0,64.91331309050089,0.0,0.0,389.0,0.0,0.0,389.0,1.0,201.0,273.0,273.0,0.0,98.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.66129060950034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1178.0,0.0,693.0,485.0,0.0,236.0,485.0,3.0,1178.0,0.0,235.0,85.0,1178.0,692.0,0.0,3.0,69.41379029458665,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,235.0,0.0,1.0,0.0
6.0,830.0,0.0,496.0,334.0,0.0,167.0,334.0,5.0,0.0,0.0,166.0,43.0,830.0,496.0,0.0,5.0,62.33548171181496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,168.0,115.0,6.0,0.0,172.0,0.0,1.0,0.0
118.0,252.0,0.0,0.0,500.0,0.0,0.0,252.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,65.6648583674157,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,366.0,366.0,0.0,0.0,0.0,1.0,0.0
0.0,1150.0,0.0,786.0,364.0,0.0,230.0,364.0,2.0,1150.0,0.0,230.0,105.0,1150.0,786.0,0.0,2.0,73.59107195073092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,230.0,0.0,1.0,0.0
122.0,389.0,0.0,133.0,256.0,0.0,0.0,256.0,3.0,0.0,1.0,0.0,28.0,0.0,133.0,0.0,3.0,63.77140096409108,0.0,0.0,389.0,0.0,0.0,389.0,0.0,201.0,123.0,122.0,0.0,0.0,1.0,1.0,0.0
0.0,310.0,0.0,176.0,134.0,0.0,0.0,134.0,2.0,0.0,1.0,0.0,28.0,0.0,176.0,0.0,2.0,67.44489785858397,0.0,0.0,310.0,0.0,0.0,310.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
74.0,484.0,0.0,242.0,242.0,0.0,35.0,242.0,2.0,114.0,1.0,34.0,44.0,174.0,241.0,0.0,2.0,68.11661087411915,0.0,0.0,310.0,0.0,0.0,310.0,1.0,201.0,74.0,74.0,0.0,51.0,1.0,1.0,0.0
417.0,1338.0,275.0,464.0,874.0,0.0,144.0,874.0,4.0,718.0,0.0,143.0,80.0,718.0,463.0,0.0,4.0,64.32969606746988,0.0,0.0,0.0,3.0,275.0,620.0,1.0,191.0,417.0,417.0,0.0,197.0,0.0,1.0,0.0
255.0,389.0,0.0,0.0,551.0,0.0,0.0,389.0,3.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,3.0,62.42797493302072,0.0,0.0,389.0,0.0,0.0,389.0,0.0,0.0,417.0,417.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,1064.0,0.0,920.0,144.0,0.0,0.0,144.0,2.0,0.0,0.0,0.0,97.0,0.0,920.0,1.0,2.0,74.86732668024777,0.0,0.0,0.0,0.0,0.0,1064.0,0.0,144.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0
26.0,200.0,0.0,0.0,393.0,0.0,40.0,200.0,1.0,200.0,0.0,40.0,24.0,200.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,219.0,219.0,0.0,0.0,0.0,1.0,0.0
232.0,834.0,0.0,468.0,366.0,0.0,0.0,366.0,3.0,0.0,1.0,0.0,60.0,0.0,468.0,1.0,3.0,67.12996604176702,0.0,603.0,231.0,0.0,0.0,834.0,0.0,201.0,232.0,232.0,0.0,0.0,1.0,1.0,0.0
161.0,310.0,0.0,0.0,333.0,0.0,0.0,310.0,2.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,2.0,65.66485836741572,0.0,0.0,310.0,0.0,0.0,310.0,0.0,178.0,185.0,184.0,0.0,0.0,1.0,1.0,0.0
12.0,853.0,0.0,707.0,146.0,0.0,0.0,146.0,2.0,0.0,1.0,0.0,78.0,0.0,708.0,1.0,2.0,72.78501633208869,0.0,169.0,231.0,0.0,0.0,853.0,0.0,146.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0
0.0,802.0,29.0,668.0,134.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,98.0,0.0,668.0,1.0,1.0,73.93958941832463,0.0,0.0,0.0,0.0,29.0,802.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,625.0,0.0,456.0,169.0,0.0,0.0,169.0,1.0,0.0,0.0,0.0,76.0,0.0,455.0,0.0,1.0,73.67090421211054,1.0,0.0,0.0,0.0,0.0,625.0,0.0,169.0,36.0,35.0,0.0,0.0,0.0,1.0,0.0
0.0,1102.0,0.0,748.0,354.0,0.0,220.0,354.0,2.0,1102.0,0.0,220.0,100.0,1102.0,748.0,0.0,2.0,73.1880441414098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,220.0,0.0,1.0,0.0
205.0,539.0,42.0,148.0,391.0,0.0,5.0,391.0,4.0,24.0,1.0,4.0,32.0,24.0,146.0,0.0,4.0,61.13905924367774,0.0,0.0,469.0,0.0,42.0,515.0,1.0,208.0,206.0,205.0,0.0,6.0,1.0,1.0,0.0
417.0,864.0,0.0,173.0,691.0,0.0,141.0,691.0,1.0,0.0,0.0,140.0,106.0,703.0,173.0,0.0,1.0,70.816123896086,0.0,0.0,0.0,0.0,0.0,161.0,1.0,134.0,417.0,417.0,161.0,140.0,1.0,1.0,0.0
85.0,776.0,33.0,557.0,219.0,0.0,0.0,219.0,2.0,0.0,0.0,0.0,71.0,0.0,557.0,0.0,2.0,71.27366204713451,1.0,0.0,0.0,0.0,33.0,776.0,0.0,201.0,85.0,85.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.66129060950034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,603.0,0.0,469.0,134.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,74.0,0.0,469.0,1.0,1.0,73.80524681521759,0.0,603.0,0.0,0.0,0.0,603.0,0.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
417.0,800.0,0.0,244.0,556.0,0.0,0.0,556.0,4.0,0.0,0.0,0.0,48.0,0.0,244.0,0.0,4.0,62.11304311620376,0.0,0.0,0.0,0.0,0.0,800.0,0.0,139.0,417.0,417.0,0.0,0.0,0.0,1.0,0.0
132.0,421.0,0.0,150.0,271.0,0.0,0.0,271.0,4.0,0.0,0.0,0.0,25.0,0.0,151.0,0.0,4.0,61.17264489445451,0.0,0.0,0.0,0.0,0.0,421.0,0.0,209.0,132.0,132.0,0.0,0.0,0.0,1.0,0.0
0.0,848.0,0.0,714.0,134.0,0.0,0.0,134.0,3.0,0.0,0.0,0.0,61.0,0.0,714.0,1.0,3.0,69.6153041992472,0.0,0.0,0.0,0.0,0.0,848.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155.0,898.0,1006.0,504.0,394.0,0.0,0.0,394.0,1.0,0.0,0.0,0.0,110.0,0.0,504.0,0.0,1.0,73.93958941832463,1.0,0.0,0.0,0.0,1006.0,898.0,0.0,201.0,155.0,155.0,0.0,0.0,1.0,1.0,0.0
139.0,994.0,0.0,583.0,411.0,0.0,138.0,411.0,3.0,692.0,0.0,138.0,72.0,692.0,583.0,0.0,3.0,68.30546381895358,0.0,0.0,0.0,0.0,0.0,302.0,1.0,201.0,139.0,139.0,0.0,207.0,0.0,1.0,0.0
295.0,603.0,0.0,174.0,429.0,0.0,0.0,429.0,1.0,0.0,0.0,0.0,74.0,0.0,173.0,1.0,1.0,70.816123896086,0.0,603.0,0.0,0.0,0.0,603.0,0.0,201.0,296.0,295.0,0.0,0.0,1.0,1.0,0.0
74.0,879.0,1642.0,671.0,208.0,0.0,0.0,208.0,1.0,0.0,0.0,0.0,108.0,0.0,671.0,0.0,1.0,73.93958941832463,1.0,0.0,0.0,0.0,1642.0,879.0,0.0,201.0,75.0,74.0,0.0,0.0,0.0,1.0,0.0
117.0,454.0,0.0,113.0,341.0,0.0,91.0,341.0,2.0,454.0,0.0,90.0,41.0,454.0,112.0,0.0,2.0,66.80677049382554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,117.0,117.0,0.0,135.0,0.0,1.0,0.0
0.0,100.0,25.0,0.0,228.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,25.0,100.0,0.0,56.0,0.0,94.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153.0,1613.0,0.0,1004.0,609.0,0.0,323.0,609.0,3.0,1613.0,0.0,322.0,117.0,1613.0,1002.0,0.0,3.0,72.53725581682527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,201.0,154.0,153.0,0.0,475.0,0.0,1.0,0.0
97.0,231.0,0.0,0.0,317.0,0.0,0.0,231.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,0.0,231.0,0.0,115.0,184.0,183.0,231.0,0.0,1.0,1.0,0.0
417.0,717.0,0.0,51.0,666.0,0.0,115.0,666.0,3.0,577.0,1.0,115.0,52.0,577.0,51.0,0.0,3.0,62.931759694672095,0.0,0.0,140.0,0.0,0.0,140.0,1.0,170.0,417.0,417.0,0.0,142.0,1.0,1.0,0.0
287.0,1182.0,0.0,271.0,911.0,0.0,236.0,911.0,4.0,1182.0,0.0,236.0,71.0,1182.0,271.0,0.0,4.0,62.38172832241784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0,287.0,287.0,0.0,354.0,0.0,1.0,0.0
367.0,603.0,0.0,102.0,501.0,0.0,0.0,501.0,1.0,0.0,0.0,0.0,74.0,0.0,101.0,1.0,1.0,70.11082522977405,0.0,603.0,0.0,0.0,0.0,603.0,0.0,201.0,367.0,367.0,0.0,0.0,1.0,1.0,0.0
295.0,806.0,0.0,377.0,429.0,0.0,0.0,429.0,1.0,0.0,0.0,0.0,99.0,0.0,377.0,0.0,1.0,72.86484859346831,1.0,0.0,0.0,0.0,0.0,806.0,0.0,201.0,295.0,295.0,0.0,0.0,0.0,1.0,0.0
195.0,708.0,302.0,379.0,329.0,0.0,0.0,329.0,1.0,0.0,0.0,0.0,87.0,0.0,379.0,0.0,1.0,72.89843424424508,1.0,0.0,0.0,0.0,302.0,708.0,0.0,201.0,195.0,195.0,0.0,0.0,0.0,1.0,0.0
0.0,1499.0,0.0,1066.0,433.0,0.0,300.0,433.0,3.0,1499.0,0.0,299.0,108.0,1499.0,1065.0,0.0,3.0,73.1753831815837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.0,0.0,0.0,0.0,299.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,1.0,0.0
372.0,961.0,0.0,307.0,654.0,0.0,120.0,654.0,5.0,602.0,1.0,120.0,49.0,602.0,306.0,0.0,5.0,60.42109961753969,0.0,0.0,359.0,0.0,0.0,359.0,1.0,243.0,373.0,372.0,0.0,180.0,1.0,1.0,0.0
194.0,1518.0,11.0,882.0,636.0,0.0,304.0,636.0,4.0,1518.0,0.0,303.0,91.0,1518.0,881.0,0.0,4.0,68.56148806534155,0.0,0.0,0.0,0.0,11.0,0.0,1.0,209.0,194.0,194.0,0.0,455.0,0.0,1.0,0.0
98.0,1345.0,86.0,884.0,461.0,0.0,224.0,461.0,4.0,1120.0,0.0,224.0,81.0,1120.0,865.0,0.0,4.0,68.56148806534155,0.0,0.0,0.0,0.0,86.0,225.0,1.0,209.0,79.0,98.0,0.0,322.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.06967005569452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
